level_id,poem_id,q_sign,a_sign1,a_sign2,a_sign3,a_sign4
282,282,282006,282006,171002,179000,281002
282,282,282006,282006,142006,621007,779000
282,282,282006,87003,655007,610003,282006
282,282,282006,14002,282006,140003,273006
282,282,282006,283004,643000,282006,662008
282,282,282006,640005,308002,752005,282006
282,282,282006,762007,770003,282006,83000
282,282,282007,286004,620006,282007,171002
282,282,282007,748001,311005,87000,282007
282,282,282007,282007,692003,16002,141003
282,282,282007,291001,282007,691000,301007
282,282,282007,276004,289001,139007,282007
282,282,282007,744003,282007,129003,656004
282,282,282007,131000,287007,159002,282007
282,282,282007,223002,373003,282007,147004
282,282,282007,141003,282007,144007,396003
282,282,282007,308007,11000,400002,282007
283,283,283000,617007,283000,769003,645007
283,283,283000,264001,283000,390003,274000
283,283,283000,214006,283000,136004,763002
283,283,283000,687002,771003,283000,406002
283,283,283000,371002,204005,784005,283000
283,283,283000,644000,283000,160000,262001
283,283,283000,310002,283000,158000,142000
283,283,283000,639006,631000,283000,629006
283,283,283000,229000,283000,301001,635002
283,283,283000,85002,283000,302003,753006
283,283,283001,809008,636007,268006,283001
283,283,283001,771005,636000,91003,283001
283,283,283001,283001,373003,629006,358002
283,283,283001,772004,162002,283001,760002
283,283,283001,281006,283001,257001,131003
283,283,283001,283001,648007,401003,23001
283,283,283001,258007,754007,273004,283001
283,283,283001,768003,283001,397002,769006
283,283,283001,283001,637004,395002,809000
283,283,283001,269004,283001,392002,138005
283,283,283002,762000,88006,300006,283002
283,283,283002,392002,283002,130000,202003
283,283,283002,635002,628003,283002,139001
283,283,283002,283002,285005,408003,646000
283,283,283002,203005,131003,283002,262002
283,283,283002,283002,361000,288005,389003
283,283,283002,283002,380002,642000,691002
283,283,283002,760007,212006,314005,283002
283,283,283002,409001,313005,6002,283002
283,283,283002,279007,256000,636001,283002
283,283,283003,283003,399002,138006,775002
283,283,283003,283003,257001,262003,363002
283,283,283003,283003,638003,266007,314003
283,283,283003,749003,777005,283003,256005
283,283,283003,283003,761005,408001,221001
283,283,283003,283003,16001,641001,626007
283,283,283003,201000,283003,291003,284005
283,283,283003,283003,163002,296006,300004
283,283,283003,203001,311002,283003,140000
283,283,283003,363000,283003,360001,622001
283,283,283004,283004,135000,659003,287007
283,283,283004,388001,283004,288003,269001
283,283,283004,293006,82005,662005,283004
283,283,283004,283004,302007,136004,660004
283,283,283004,283004,302006,648007,294006
283,283,283004,9002,283004,320005,755004
283,283,283004,313001,255005,251002,283004
283,283,283004,257005,283004,280000,371001
283,283,283004,283004,782000,660006,256000
283,283,283004,389002,396002,379001,283004
283,283,283005,283005,213001,765006,85002
283,283,283005,212002,279002,283005,141003
283,283,283005,283005,358003,279001,15001
283,283,283005,284006,2003,283005,11002
283,283,283005,634002,382002,283005,158002
283,283,283005,283005,636003,18002,83004
283,283,283005,137002,284001,617007,283005
283,283,283005,268000,300003,303001,283005
283,283,283005,283005,95003,267004,276004
283,283,283005,782004,2003,214005,283005
283,283,283006,165002,610003,746003,283006
283,283,283006,300005,283006,376002,276003
283,283,283006,141003,307007,283006,770007
283,283,283006,283006,694000,13002,757003
283,283,283006,90003,657005,283006,769001
283,283,283006,259002,744004,283006,648003
283,283,283006,286001,283006,666001,159001
283,283,283006,695001,275005,140005,283006
283,283,283006,269001,302004,283006,775009
283,283,283006,283006,643000,384000,88001
283,283,283007,396003,283007,410003,12002
283,283,283007,637006,283007,169001,88006
283,283,283007,251001,771001,383002,283007
283,283,283007,358001,395002,278002,283007
283,283,283007,283007,211002,306004,767006
283,283,283007,283007,21003,620006,404003
283,283,283007,313003,283007,779002,302001
283,283,283007,409001,283007,283003,648002
283,283,283007,620000,90000,283007,285001
283,283,283007,283007,756007,170002,157000
284,284,284000,772001,292004,284000,631004
284,284,284000,368001,145003,655001,284000
284,284,284000,19002,402001,744000,284000
284,284,284000,284000,9003,619005,746003
284,284,284000,288006,761003,284000,778007
284,284,284000,84006,284000,287004,313006
284,284,284000,293001,772007,291007,284000
284,284,284000,264007,284000,770001,250000
284,284,284000,167002,642006,284000,210000
284,284,284000,284000,11002,167002,256006
284,284,284001,270004,284001,646007,624004
284,284,284001,626000,22001,284001,281000
284,284,284001,225001,622002,610001,284001
284,284,284001,632002,165000,284001,281004
284,284,284001,646007,388000,284001,87003
284,284,284001,753007,265000,284001,288005
284,284,284001,206004,385001,284001,696002
284,284,284001,207002,281004,284001,162003
284,284,284001,757006,284001,310000,205001
284,284,284001,91008,210003,22000,284001
284,284,284002,136001,288001,692000,284002
284,284,284002,17002,133002,284002,129000
284,284,284002,110000,262005,364000,284002
284,284,284002,139003,144005,273004,284002
284,284,284002,262003,375000,284002,201005
284,284,284002,771006,756001,622002,284002
284,284,284002,319002,365000,284002,211002
284,284,284002,284002,319001,772005,631005
284,284,284002,411001,284002,756000,613002
284,284,284002,749005,417004,284002,258000
284,284,284003,86003,177000,284003,320007
284,284,284003,781001,284003,255002,130007
284,284,284003,284003,250000,201001,809006
284,284,284003,284003,292005,95001,133003
284,284,284003,363003,687002,284003,660004
284,284,284003,783004,138005,284003,630005
284,284,284003,264001,687003,284003,266003
284,284,284003,145005,295006,364003,284003
284,284,284003,136005,284003,314004,146005
284,284,284003,659004,284003,276004,205000
284,284,284004,8003,214007,782009,284004
284,284,284004,409000,284004,621006,165000
284,284,284004,164001,284004,384002,257004
284,284,284004,177000,264004,282000,284004
284,284,284004,134001,405002,284004,262000
284,284,284004,282007,284004,746000,751007
284,284,284004,747002,284004,649007,658002
284,284,284004,284004,256002,314005,781004
284,284,284004,225000,284004,296007,272004
284,284,284004,757005,284004,368002,137004
284,284,284005,284005,636007,309000,296001
284,284,284005,284005,398000,135006,209001
284,284,284005,166003,320002,371002,284005
284,284,284005,302003,284005,173003,209007
284,284,284005,398002,624001,284005,170000
284,284,284005,205003,261000,309005,284005
284,284,284005,225002,753003,400000,284005
284,284,284005,227000,404003,284005,290006
284,284,284005,392003,361000,781008,284005
284,284,284005,221001,409000,284005,362001
284,284,284006,365000,6002,284006,205001
284,284,284006,285005,284006,778003,303002
284,284,284006,160003,206005,312002,284006
284,284,284006,667000,202003,284006,279001
284,284,284006,206006,643000,360000,284006
284,284,284006,284006,636006,258005,178000
284,284,284006,178003,289006,3001,284006
284,284,284006,133000,287005,284006,382003
284,284,284006,284006,636000,782009,655002
284,284,284006,640003,5001,284006,256006
284,284,284007,402003,691000,617000,284007
284,284,284007,284007,202003,204004,689002
284,284,284007,288006,201003,209007,284007
284,284,284007,273001,310001,284007,145007
284,284,284007,284007,393002,639002,635001
284,284,284007,610004,383001,284007,757006
284,284,284007,284007,780006,264007,750004
284,284,284007,212007,7003,284007,300000
284,284,284007,135002,303000,284007,270006
284,284,284007,274003,253005,284007,747007
285,285,285000,285000,390001,229002,222003
285,285,285000,261003,205001,638006,285000
285,285,285000,359002,781004,285000,308004
285,285,285000,82001,85006,750005,285000
285,285,285000,285000,269007,260005,661001
285,285,285000,285000,647004,85003,360000
285,285,285000,290004,285000,170003,620004
285,285,285000,251000,646002,214006,285000
285,285,285000,133001,639006,285000,394000
285,285,285000,754002,285000,109000,358001
285,285,285001,82004,285001,654008,662003
285,285,285001,169000,629006,285001,158001
285,285,285001,133006,631003,640003,285001
285,285,285001,397001,283002,96003,285001
285,285,285001,140004,285001,259003,767007
285,285,285001,204001,285001,370003,295001
285,285,285001,179003,772002,384000,285001
285,285,285001,285001,312005,655001,359002
285,285,285001,280005,759003,285001,288000
285,285,285001,658005,617001,285001,160005
285,285,285002,274002,388002,285002,363002
285,285,285002,285002,687000,749007,762007
285,285,285002,208002,205003,213002,285002
285,285,285002,759001,755004,285002,109003
285,285,285002,285002,204002,690003,306004
285,285,285002,310007,639001,203004,285002
285,285,285002,309003,285002,207003,401003
285,285,285002,285002,626004,147009,85006
285,285,285002,129006,12000,285002,305007
285,285,285002,618000,272001,285002,658002
285,285,285003,285003,775001,262003,781002
285,285,285003,656007,133003,2000,285003
285,285,285003,647004,639004,285003,206007
285,285,285003,280007,285003,748000,361002
285,285,285003,409003,285003,280002,648004
285,285,285003,285003,269004,617000,661007
285,285,285003,767005,285003,205005,654008
285,285,285003,255005,285003,204004,273006
285,285,285003,173002,633006,292007,285003
285,285,285003,762003,285003,15003,281000
285,285,285004,299007,271005,285004,359001
285,285,285004,285004,409002,640000,254006
285,285,285004,285004,356000,303005,771006
285,285,285004,209005,396000,87005,285004
285,285,285004,285004,130005,301007,782006
285,285,285004,297003,136001,272003,285004
285,285,285004,285004,159006,647003,403001
285,285,285004,629004,761004,406002,285004
285,285,285004,314003,285004,147004,635001
285,285,285004,296001,285004,109001,632002
285,285,285005,285005,91004,162003,314007
285,285,285005,355003,658003,285005,286003
285,285,285005,400001,91005,285005,308007
285,285,285005,633006,668001,316006,285005
285,285,285005,275004,754002,285005,749000
285,285,285005,291007,285002,766005,285005
285,285,285005,633005,265005,667003,285005
285,285,285005,80001,665003,285005,617003
285,285,285005,285005,755001,749006,167002
285,285,285005,258001,394001,285005,665005
285,285,285006,285006,316005,767007,166003
285,285,285006,285006,389000,367001,109002
285,285,285006,261003,765002,366000,285006
285,285,285006,308002,285006,262001,288003
285,285,285006,172001,657003,285006,311003
285,285,285006,306004,285006,377000,263000
285,285,285006,285006,250000,633006,292003
285,285,285006,285006,299005,689000,385002
285,285,285006,746002,261007,285006,368003
285,285,285006,285006,407003,8002,688003
285,285,285007,285007,89004,766005,173003
285,285,285007,750002,177000,285007,108007
285,285,285007,636000,292007,285007,138006
285,285,285007,268001,285007,636001,633005
285,285,285007,690003,285007,139001,809000
285,285,285007,20002,285007,625003,283002
285,285,285007,285007,159003,166000,162002
285,285,285007,277003,753005,88000,285007
285,285,285007,285007,361003,270003,135005
285,285,285007,279000,748004,285007,399003
286,286,286000,82005,262000,750004,286000
286,286,286000,314000,286000,207002,210006
286,286,286000,286000,631006,764006,280002
286,286,286000,410001,87005,387001,286000
286,286,286000,620003,264006,111001,286000
286,286,286000,84003,264007,141000,286000
286,286,286000,82004,90004,371001,286000
286,286,286000,275002,286000,640005,82001
286,286,286000,84005,315007,610002,286000
286,286,286000,213004,668007,286000,276005
286,286,286001,286001,140003,366001,213003
286,286,286001,641004,286001,309003,210000
286,286,286001,644002,108003,286001,310002
286,286,286001,758000,129002,286001,762006
286,286,286001,626005,286001,305003,158006
286,286,286001,214006,368001,648002,286001
286,286,286001,764005,286001,666002,781008
286,286,286001,286001,306001,6001,171000
286,286,286001,629006,129001,178001,286001
286,286,286001,358001,314003,756004,286001
286,286,286002,224002,778003,286002,613006
286,286,286002,640005,372002,286002,775008
286,286,286002,389000,307007,385000,286002
286,286,286002,132007,306003,259002,286002
286,286,286002,84003,286002,158006,12001
286,286,286002,203002,759007,286002,623002
286,286,286002,265000,308002,224000,286002
286,286,286002,649007,619000,286002,397002
286,286,286002,286002,253001,633007,136005
286,286,286002,200005,286002,356001,134004
286,286,286003,760006,394000,109003,286003
286,286,286003,307003,258002,783008,286003
286,286,286003,91001,300001,208004,286003
286,286,286003,767004,286003,277004,377001
286,286,286003,286003,383002,226002,642003
286,286,286003,308003,283006,286003,94000
286,286,286003,308007,627005,251004,286003
286,286,286003,273005,385003,286003,392001
286,286,286003,385001,14000,661003,286003
286,286,286003,764005,398000,286005,286003
286,286,286004,286004,254002,273002,649008
286,286,286004,301006,360002,764003,286004
286,286,286004,257004,286004,782003,369000
286,286,286004,765002,633007,2000,286004
286,286,286004,254001,286004,753005,136000
286,286,286004,158003,392002,286004,223001
286,286,286004,286004,301001,389002,661005
286,286,286004,286004,252003,765005,290000
286,286,286004,302005,286004,296006,642005
286,286,286004,286004,750001,306003,638004
286,286,286005,693000,286005,375001,368002
286,286,286005,410002,286005,761001,314003
286,286,286005,138005,286005,266000,259004
286,286,286005,658006,286005,316003,299005
286,286,286005,108007,692003,13001,286005
286,286,286005,384001,286005,643007,300003
286,286,286005,761000,375003,286005,229002
286,286,286005,4001,286005,654003,643004
286,286,286005,314000,130004,286005,654001
286,286,286005,638007,286005,769003,755000
286,286,286006,83002,744003,25004,286006
286,286,286006,646000,212005,275007,286006
286,286,286006,286006,758007,630004,82004
286,286,286006,203005,286006,270002,320002
